1623142799999,32966.70000000,33373.01000000,32859.97000000,32912.25000000,4529.95073400
1623146399999,32912.20000000,32970.18000000,32666.65000000,32813.52000000,3784.33254200
1623149999999,32813.51000000,33188.77000000,32651.52000000,32805.07000000,4434.17631100
1623153599999,32805.07000000,33247.25000000,32695.33000000,33089.99000000,3718.69812200
1623157199999,33084.43000000,33179.23000000,32810.70000000,32882.06000000,2399.62568200
1623160799999,32882.06000000,32952.24000000,32364.93000000,32383.80000000,4139.34566900
1623164399999,32383.80000000,32530.02000000,31428.63000000,31769.41000000,11267.83461900
1623167999999,31769.42000000,31839.98000000,31000.00000000,31705.24000000,10762.99485100
1623171599999,31705.25000000,32378.36000000,31563.52000000,32174.17000000,6657.56397500
1623175199999,32174.17000000,32210.52000000,31851.85000000,32156.31000000,3170.23308400
1623178799999,32157.97000000,32782.69000000,32053.91000000,32735.90000000,4963.57395800
1623182399999,32735.90000000,32999.35000000,32589.24000000,32864.18000000,3884.36919900
1623185999999,32864.19000000,33841.98000000,32661.95000000,33596.12000000,5955.16517200
1623189599999,33596.15000000,33781.65000000,33260.56000000,33451.46000000,3935.23725200
1623193199999,33456.20000000,33795.84000000,33343.88000000,33437.90000000,2250.43820600
1623196799999,33437.91000000,33646.98000000,33280.19000000,33380.81000000,2109.11659800
1623200399999,33380.80000000,33540.47000000,32858.68000000,32886.11000000,3656.21067800
1623203999999,32886.11000000,33049.99000000,32441.40000000,32510.73000000,2920.94952300
1623207599999,32510.73000000,33248.90000000,32396.82000000,32870.77000000,3740.13388300
1623211199999,32870.77000000,33100.00000000,32610.73000000,32863.07000000,3054.19454900
1623214799999,32862.25000000,32985.89000000,32536.49000000,32967.60000000,2887.15535500
1623218399999,32969.02000000,33784.85000000,32900.01000000,33502.57000000,5609.19573400
1623221999999,33502.57000000,34360.00000000,33423.20000000,34203.90000000,7580.07429400
1623225599999,34203.89000000,34512.95000000,34080.00000000,34169.05000000,6543.90781600
1623229199999,34168.11000000,34299.03000000,33808.00000000,34056.25000000,4863.50949400
1623232799999,34056.25000000,34385.00000000,33967.68000000,33999.48000000,4508.54405500
1623236399999,33999.48000000,34730.00000000,33925.60000000,34477.15000000,5187.11459500
1623239999999,34476.80000000,35045.55000000,34352.37000000,34972.42000000,6329.57764600
1623243599999,34972.42000000,35450.00000000,34830.00000000,34891.62000000,8640.94062400
1623247199999,34891.62000000,35199.61000000,34769.20000000,35082.33000000,5085.25726500
1623250799999,35087.22000000,35369.79000000,34512.94000000,34672.51000000,7815.09266400
1623254399999,34672.52000000,36736.00000000,34658.97000000,36357.11000000,17365.21250100
1623257999999,36356.42000000,36699.00000000,36070.05000000,36488.03000000,7745.25690200
1623261599999,36488.02000000,37000.00000000,36263.16000000,36536.51000000,6431.36071300
1623265199999,36536.51000000,36798.90000000,35816.00000000,35886.37000000,6223.89495800
1623268799999,35886.37000000,36435.35000000,35650.16000000,36260.45000000,4818.23278700
1623272399999,36260.45000000,36506.86000000,36112.00000000,36368.19000000,2979.20186900
1623275999999,36368.19000000,36763.00000000,36180.00000000,36635.70000000,2960.87286600
1623279599999,36641.21000000,37353.56000000,36507.00000000,37098.53000000,4960.25546700
1623283199999,37098.31000000,37534.79000000,36960.00000000,37388.05000000,4701.45127900
1623286799999,37388.05000000,37666.11000000,36853.95000000,36948.32000000,5776.29714100
1623290399999,36952.95000000,37349.99000000,36875.22000000,36876.21000000,2963.90336300
1623293999999,36878.53000000,37120.00000000,36751.07000000,37114.25000000,2832.60328300
1623297599999,37114.25000000,37450.00000000,36931.01000000,36959.69000000,3533.40556100
1623301199999,36959.70000000,37220.99000000,36646.46000000,36797.00000000,3518.81167300
1623304799999,36797.00000000,36969.59000000,36500.00000000,36827.57000000,3302.40057500
1623308399999,36827.58000000,37050.00000000,36552.45000000,36761.01000000,2804.69660300
1623311999999,36761.00000000,36998.51000000,36632.43000000,36962.14000000,2424.44060800
1623315599999,36962.12000000,36962.12000000,36315.00000000,36408.86000000,4869.22398400
1623319199999,36408.85000000,37574.76000000,36242.57000000,37427.94000000,7892.20314700
1623322799999,37427.94000000,38491.00000000,37306.39000000,37839.30000000,12696.36103100
1623326399999,37839.31000000,38176.07000000,37680.08000000,37818.54000000,4379.99750700
1623329999999,37819.27000000,37965.91000000,37369.79000000,37771.90000000,5763.18506100
1623333599999,37771.90000000,37916.56000000,37472.09000000,37859.80000000,3426.35656200
1623337199999,37859.81000000,38198.23000000,36766.00000000,37008.46000000,9235.07811900
1623340799999,37008.46000000,37235.52000000,36612.00000000,36896.75000000,4890.45793600
1623344399999,36896.65000000,37150.00000000,36660.00000000,36802.03000000,4132.33218400
1623347999999,36802.04000000,36902.89000000,36100.00000000,36442.20000000,5503.66868400
1623351599999,36443.50000000,36848.00000000,36418.12000000,36754.07000000,3125.34073100
1623355199999,36754.06000000,36866.24000000,36338.23000000,36675.09000000,3034.65003200
1623358799999,36675.10000000,36699.32000000,35782.00000000,36475.95000000,6105.67918100
1623362399999,36475.94000000,36753.90000000,36150.00000000,36695.75000000,2685.49476900
1623365999999,36695.79000000,37088.00000000,36575.56000000,36826.79000000,2684.89587000
1623369599999,36826.80000000,36999.41000000,36580.80000000,36675.72000000,1945.80133800
1623373199999,36677.83000000,37300.00000000,36311.40000000,36421.28000000,4451.81887100
1623376799999,36417.88000000,36508.76000000,35936.77000000,36293.53000000,3205.04243600
1623380399999,36293.53000000,36366.99000000,35956.68000000,36350.84000000,2393.82230000
1623383999999,36350.84000000,36925.00000000,36323.94000000,36754.40000000,3543.06190700
1623387599999,36754.41000000,37164.17000000,36642.38000000,37044.01000000,3134.39252100
1623391199999,37044.01000000,37435.00000000,36888.88000000,37007.12000000,4155.93720000
1623394799999,37007.14000000,37047.68000000,36450.00000000,36509.33000000,2799.30111500
1623398399999,36509.33000000,37197.22000000,36390.32000000,37147.55000000,3842.09870400
1623401999999,37147.56000000,37340.00000000,36921.00000000,37029.99000000,3564.88787800
1623405599999,37029.99000000,37486.50000000,36928.28000000,37053.74000000,3833.66048000
1623409199999,37053.74000000,37680.40000000,37033.37000000,37475.83000000,4531.25733400
1623412799999,37472.68000000,37559.00000000,37169.11000000,37378.82000000,2545.85722200
1623416399999,37378.82000000,37494.37000000,36975.00000000,37308.28000000,2793.63676900
1623419999999,37308.29000000,37589.00000000,37308.29000000,37448.24000000,2895.51780900
1623423599999,37450.11000000,37509.99000000,37125.08000000,37261.48000000,2704.46221800
1623427199999,37261.49000000,37273.24000000,36747.62000000,36818.41000000,3889.25407800
1623430799999,36818.42000000,36976.27000000,36511.52000000,36652.33000000,3710.94435200
1623434399999,36653.66000000,36969.52000000,36576.81000000,36909.44000000,2743.65944800
1623437999999,36911.59000000,37253.00000000,36745.76000000,37176.73000000,3044.43900200
1623441599999,37176.73000000,37419.01000000,37070.00000000,37246.77000000,2830.30078000
1623445199999,37246.76000000,37477.00000000,37137.73000000,37137.73000000,2571.40158500
1623448799999,37143.49000000,37319.04000000,36745.00000000,36898.68000000,2825.24587700
1623452399999,36901.01000000,37498.58000000,36832.50000000,37350.69000000,3442.37719700
1623455999999,37350.69000000,37415.75000000,36941.00000000,37331.98000000,3013.62821700
1623459599999,37331.98000000,37463.63000000,36972.96000000,37064.84000000,3959.95513600
1623463199999,37058.11000000,37133.12000000,36162.00000000,36228.43000000,6178.16591400
1623466799999,36228.43000000,36376.43000000,35400.00000000,35528.73000000,9728.81453600
1623470399999,35528.73000000,35892.59000000,35277.00000000,35571.19000000,4610.92913400
1623473999999,35572.84000000,35726.68000000,35106.35000000,35238.37000000,4352.29156900
1623477599999,35238.37000000,35490.00000000,35000.00000000,35166.69000000,3933.39292200
1623481199999,35166.69000000,35385.01000000,35095.82000000,35324.36000000,2531.74796800
1623484799999,35324.36000000,35666.56000000,35234.01000000,35289.06000000,4575.56014400
1623488399999,35289.06000000,35425.00000000,35108.00000000,35170.35000000,2541.49152900
1623491999999,35170.35000000,35395.00000000,35031.27000000,35238.54000000,2981.30307900
1623495599999,35238.55000000,35900.00000000,34600.36000000,35666.15000000,9178.86635300
1623499199999,35666.15000000,35712.52000000,35397.00000000,35596.70000000,3308.64984700
1623502799999,35597.50000000,36238.00000000,35506.94000000,36044.35000000,5674.02290100
1623506399999,36044.36000000,36092.76000000,35837.97000000,35986.72000000,2506.89753300
1623509999999,35986.72000000,36009.24000000,35473.42000000,35660.37000000,2679.08454900
1623513599999,35660.38000000,35843.12000000,35315.00000000,35384.96000000,3388.77521600
1623517199999,35384.96000000,35600.00000000,35300.00000000,35522.35000000,2855.57012300
1623520799999,35522.36000000,35809.52000000,35390.00000000,35718.94000000,2078.23869000
1623524399999,35718.95000000,35997.67000000,35652.00000000,35892.62000000,1899.54949000
1623527999999,35892.63000000,35947.43000000,35685.00000000,35730.00000000,1529.73957100
1623531599999,35730.01000000,36143.93000000,35730.01000000,35994.49000000,2060.57329400
1623535199999,35994.50000000,36042.16000000,35763.30000000,35817.20000000,1578.75917300
1623538799999,35817.19000000,35998.97000000,35529.42000000,35693.62000000,2105.28636000
1623542399999,35693.62000000,35868.38000000,35420.32000000,35546.11000000,1479.88495900
1623545999999,35546.12000000,35777.77000000,35342.14000000,35712.36000000,2028.40821000
1623549599999,35712.07000000,35926.96000000,35664.38000000,35785.05000000,1466.10573100
1623553199999,35785.04000000,35849.98000000,35404.26000000,35464.48000000,2066.85398300
1623556799999,35464.49000000,35472.78000000,34816.02000000,34867.80000000,4149.96560800
1623560399999,34867.81000000,35262.00000000,34757.00000000,35187.99000000,2458.40904600
1623563999999,35188.00000000,35214.29000000,34834.25000000,34981.48000000,1883.08965300
1623567599999,34981.48000000,35411.43000000,34887.01000000,35378.25000000,2620.54249600
1623571199999,35378.25000000,35499.86000000,35242.75000000,35280.02000000,1949.46672100
1623574799999,35282.02000000,35772.38000000,35171.55000000,35629.65000000,2773.14651000
1623578399999,35629.64000000,35899.54000000,35500.00000000,35832.98000000,2340.54572400
1623581999999,35835.62000000,36098.14000000,35710.00000000,35970.51000000,3029.80744900
1623585599999,35970.52000000,36099.00000000,35738.37000000,35904.03000000,2557.82866500
1623589199999,35904.02000000,36150.00000000,35787.36000000,35886.14000000,2947.01097100
1623592799999,35886.15000000,36084.12000000,35771.58000000,35879.99000000,2095.35756000
1623596399999,35880.00000000,36019.23000000,35670.00000000,35761.30000000,2347.41971900
1623599999999,35757.25000000,36076.64000000,35725.12000000,36034.97000000,2015.91032500
1623603599999,36034.96000000,37197.86000000,35970.00000000,37029.57000000,9069.66993200
1623607199999,37029.57000000,37489.75000000,36848.22000000,37300.00000000,5284.28164500
1623610799999,37300.00000000,37628.23000000,37260.00000000,37493.87000000,4330.32835600
1623614399999,37493.87000000,37750.14000000,37270.00000000,37650.00000000,3380.32787700
1623617999999,37650.00000000,39380.00000000,37636.18000000,39250.00000000,15118.02788800
1623621599999,39249.99000000,39300.00000000,38790.00000000,38899.51000000,4590.97680800
1623625199999,38899.52000000,39079.90000000,38700.00000000,38875.66000000,3787.53104000
1623628799999,38873.24000000,39177.38000000,38725.01000000,39020.57000000,2630.01363800
1623632399999,39020.56000000,39252.00000000,38770.00000000,39122.18000000,4283.75116700
1623635999999,39122.19000000,39800.00000000,38938.55000000,39176.62000000,8242.99304600
1623639599999,39176.61000000,39299.91000000,38850.66000000,38977.75000000,3462.87719000
1623643199999,38979.45000000,39081.63000000,38730.00000000,38975.14000000,3025.91918300
1623646799999,38975.14000000,39360.00000000,38782.34000000,39258.44000000,2743.09831400
1623650399999,39258.43000000,39603.13000000,39120.00000000,39403.78000000,3494.41709900
1623653999999,39403.79000000,39700.00000000,39162.98000000,39609.26000000,3769.14055100
1623657599999,39609.25000000,39677.00000000,39440.00000000,39555.24000000,2633.20222200
1623661199999,39555.25000000,39629.01000000,38820.00000000,39008.27000000,4391.33651200
1623664799999,39008.25000000,39500.00000000,38967.72000000,39097.00000000,4401.60596300
1623668399999,39097.00000000,39400.00000000,39034.00000000,39325.02000000,2575.08582700
1623671999999,39325.02000000,39449.25000000,39126.80000000,39166.33000000,2113.86793400
1623675599999,39166.33000000,39635.88000000,39040.00000000,39590.87000000,4534.47325600
1623679199999,39590.87000000,40826.32000000,39525.74000000,40538.24000000,14027.73330100
1623682799999,40537.59000000,41064.05000000,40400.00000000,40543.46000000,9144.15918400
1623686399999,40543.46000000,40740.03000000,40430.32000000,40685.37000000,4563.00951800
1623689999999,40685.37000000,40740.03000000,39813.00000000,40159.97000000,8344.28560100
1623693599999,40159.97000000,40319.75000000,39950.45000000,40217.39000000,3483.88286800
1623697199999,40217.39000000,40277.55000000,39657.00000000,39732.81000000,3507.58632100
1623700799999,39732.82000000,39850.00000000,39323.10000000,39716.06000000,4610.07221500
1623704399999,39716.06000000,39958.87000000,39602.00000000,39820.97000000,2537.33021600
1623707999999,39820.97000000,40340.62000000,39820.97000000,40270.00000000,3470.77371500
1623711599999,40270.00000000,40400.00000000,40031.36000000,40166.21000000,2324.43679600
1623715199999,40166.21000000,40605.87000000,40085.69000000,40516.29000000,2837.35395000
1623718799999,40516.28000000,40900.00000000,40169.51000000,40355.88000000,4690.09909800
1623722399999,40355.89000000,40459.62000000,39856.60000000,39922.03000000,2292.44220000
1623725999999,39922.03000000,40391.64000000,39887.70000000,40256.41000000,2772.67429900
1623729599999,40256.41000000,40600.00000000,40252.12000000,40404.86000000,2349.57885800
1623733199999,40403.13000000,40580.00000000,40285.71000000,40504.71000000,2149.46465000
1623736799999,40504.71000000,40535.96000000,40204.20000000,40331.07000000,2181.59739700
1623740399999,40331.07000000,40512.49000000,40211.69000000,40282.94000000,2407.84252100
1623743999999,40282.94000000,40373.73000000,40100.00000000,40365.74000000,2182.77064100
1623747599999,40367.41000000,40400.00000000,39654.00000000,39798.22000000,4429.04529300
1623751199999,39798.22000000,40232.00000000,39531.00000000,40099.58000000,4084.27179400
1623754799999,40099.58000000,40200.00000000,39882.03000000,39916.68000000,2238.93864900
1623758399999,39916.67000000,40100.00000000,39672.86000000,39839.90000000,3110.92640900
1623761999999,39839.90000000,40450.00000000,39751.31000000,40417.84000000,3657.51215100
1623765599999,40419.86000000,40423.08000000,40145.97000000,40280.32000000,2759.68448400
1623769199999,40280.32000000,40333.08000000,39856.84000000,40001.88000000,3425.48012900
1623772799999,40000.32000000,40089.75000000,39720.00000000,40065.01000000,2827.40413000
1623776399999,40065.01000000,40278.00000000,39986.40000000,40182.26000000,2449.92864100
1623779999999,40182.26000000,40786.00000000,40127.66000000,40702.95000000,4706.62052200
1623783599999,40703.04000000,41330.00000000,40502.00000000,40598.57000000,8830.73826600
1623787199999,40598.57000000,40724.35000000,39768.00000000,39958.01000000,6525.45849600
1623790799999,39957.76000000,40219.61000000,39506.40000000,39950.20000000,5041.55997100
1623794399999,39950.21000000,40103.57000000,39841.58000000,39963.48000000,1677.09039200
1623797999999,39966.00000000,40200.95000000,39958.41000000,40126.46000000,1938.05739600
1623801599999,40126.45000000,40365.27000000,40080.48000000,40144.04000000,1950.43645100
1623805199999,40143.80000000,40154.34000000,39810.00000000,39880.03000000,2171.62873800
1623808799999,39880.04000000,40099.46000000,39610.00000000,40089.63000000,2152.35891500
1623812399999,40089.63000000,40181.95000000,39890.00000000,40045.22000000,1358.46190100
1623815999999,40045.22000000,40099.00000000,39824.28000000,40013.63000000,1514.02507900
1623819599999,40013.64000000,40441.25000000,39840.00000000,40272.77000000,4245.20501100
1623823199999,40272.77000000,40368.68000000,40150.06000000,40251.31000000,2959.24241700
1623826799999,40251.30000000,40527.14000000,40178.80000000,40392.23000000,3982.02358400
1623830399999,40392.22000000,40462.78000000,40041.00000000,40126.87000000,3478.07317200
1623833999999,40126.87000000,40260.14000000,39900.00000000,40040.85000000,2656.84143100
1623837599999,40042.92000000,40178.85000000,39880.00000000,39952.70000000,2432.48544300
1623841199999,39952.71000000,40063.88000000,39666.00000000,39756.43000000,3002.96695300
1623844799999,39756.43000000,39776.68000000,38877.46000000,39080.01000000,8069.54265000
1623848399999,39080.01000000,39195.00000000,38870.00000000,39063.55000000,4778.10275100
1623851999999,39063.56000000,39504.99000000,38957.56000000,39229.39000000,4262.11504200
1623855599999,39229.40000000,39368.74000000,38711.00000000,38843.75000000,3413.90385700
1623859199999,38843.74000000,38999.36000000,38565.00000000,38775.66000000,4009.45638900
1623862799999,38775.66000000,39311.74000000,38415.00000000,38668.03000000,5843.13685100
1623866399999,38668.04000000,39240.00000000,38526.88000000,39170.46000000,3234.27678700
1623869999999,39170.64000000,39735.52000000,38301.68000000,38709.35000000,10585.70266400
1623873599999,38709.35000000,39091.17000000,38650.00000000,38680.11000000,3451.60881300
1623877199999,38680.10000000,38885.46000000,38450.48000000,38534.96000000,2480.40676600
1623880799999,38534.96000000,38888.88000000,38423.01000000,38766.72000000,1940.17036500
1623884399999,38766.09000000,38925.00000000,38518.95000000,38558.24000000,2576.29265500
1623887999999,38558.24000000,38586.28000000,38116.01000000,38349.01000000,3173.94870300
1623891599999,38349.00000000,38659.31000000,38213.23000000,38624.13000000,2618.78734800
1623895199999,38624.13000000,38795.00000000,38541.10000000,38653.66000000,1863.23000700
1623898799999,38654.06000000,38863.15000000,38620.42000000,38705.35000000,2220.67154100
1623902399999,38707.19000000,38978.75000000,38704.78000000,38865.05000000,2282.46738300
1623905999999,38865.05000000,39095.36000000,38755.13000000,38802.73000000,2622.16445400
1623909599999,38801.06000000,38879.99000000,38644.40000000,38709.99000000,2284.62625400
1623913199999,38709.98000000,39294.73000000,38709.98000000,39245.38000000,3239.78446800
1623916799999,39245.39000000,39400.00000000,39119.99000000,39207.36000000,3248.15582400
1623920399999,39208.67000000,39417.50000000,39057.27000000,39276.72000000,3279.54369600
1623923999999,39276.72000000,39559.88000000,39144.00000000,39493.92000000,2824.47240800
1623927599999,39493.92000000,39541.96000000,39205.51000000,39257.26000000,2305.27496800
1623931199999,39257.26000000,39325.00000000,39105.51000000,39146.36000000,2437.90635400
1623934799999,39148.26000000,39195.90000000,38607.28000000,38782.92000000,5898.23102300
1623938399999,38782.93000000,38868.00000000,38630.00000000,38711.43000000,2768.92634700
1623941999999,38710.29000000,38960.00000000,38411.39000000,38899.98000000,4435.58141900
1623945599999,38899.98000000,39150.00000000,38773.00000000,39007.91000000,2858.35780100
1623949199999,39008.01000000,39111.56000000,38262.30000000,38508.51000000,5154.30873700
1623952799999,38508.50000000,38552.87000000,37600.00000000,37695.13000000,8561.36606400
1623956399999,37695.12000000,37910.00000000,37505.00000000,37749.76000000,4763.76331100
1623959999999,37749.75000000,37928.42000000,37642.25000000,37702.53000000,3121.29396100
1623963599999,37702.53000000,37872.92000000,37365.00000000,37755.66000000,3996.38418800
1623967199999,37755.28000000,37839.13000000,37519.99000000,37740.40000000,1873.10725800
1623970799999,37740.40000000,37968.48000000,37615.74000000,37954.49000000,2019.20789000
1623974399999,37954.50000000,38258.00000000,37831.50000000,38092.97000000,2863.69441500
1623977999999,38092.97000000,38202.84000000,37562.72000000,37675.50000000,2355.45397300
1623981599999,37675.51000000,37799.99000000,37492.90000000,37649.38000000,2136.23372300
1623985199999,37649.39000000,37910.51000000,37213.00000000,37779.69000000,4169.90603700
